Item URL,Name,Price,Brand,Sizes,SKU,Categories,Description,All images URLs
https://superkicks.in/product/gel-lyte-iii-og-azure/,GEL-LYTE III OG AZURE,8999,Asics,"7, 8, 9, 10, 11",1201A482.400,"Classics, Footwear, Sneakers","The GEL-LYTE™ III OG sneaker emerges once again with its original shape and tooling that it featured in the early 1990s. Similar to the original, the shoe continues to sport bold color pops throughout the upper. Designed by Shigeyuki Mitsui in 1990, the GEL-LYTE™ III silhouette retains its iconic split-tongue formation. It was a feature that initially debuted on the GEL-LD RACER™ shoe Meanwhile, key components, like its signature GEL® technology unit in the midsole provides everyday comfort.","https://superkicks.in/wp-content/uploads/2021/08/1201A482.400-.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/1201A482.400-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/1201A482.400-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/1201A482.400-1.jpg?x44010"
https://superkicks.in/product/cruise-rider-pink-lady/,CRUISE RIDER PINK LADY,6999,Puma,"4, 5, 6",37507206,"Footwear, Sneakers","Introducing the Cruise Rider. This playful kick is a step above the rest with fun colorblocking, a dynamic material mix, and a stacked outsole.","https://superkicks.in/wp-content/uploads/2021/08/375072062.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/375072061.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/375072063.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/375072064.jpg?x44010"
https://superkicks.in/product/daniel-moon-classic-leather/,DANIEL MOON CLASSIC LEATHER,6599,Reebok,"6, 7, 8, 9, 10, 11, 12",GZ6904,"Classics, Footwear, Sneakers","VINTAGE-INSPIRED REEBOK SHOES DESIGNED WITH HAIR STYLIST DANIEL MOON
Hair stylist Daniel Moon collaborated with Reebok to design these men’s Classic Leather shoes so you’ll never blend in. Moon hand-painted four color gradients inspired by the brand’s iconic ’80s advertisement. A full terry cloth underlay on the upper celebrates a key feature of ’80s Reebok kicks and references the towel, a must-have for every hair stylist. It’s the perfect canvas to make Moon’s colors pop.","https://superkicks.in/wp-content/uploads/2021/08/GZ6904-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/GZ6904-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/LI13.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/LI11.jpg?x44010"
https://superkicks.in/product/madwomen-club-c-double-geo/,MADWOMEN CLUB C DOUBLE GEO,7999,Reebok,"4, 5, 6",GY8058,"Footwear, New Arrivals, Sneakers",N/A,"https://superkicks.in/wp-content/uploads/2021/08/QWE13.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/QWE14.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/QWE12.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/QWE11.jpg?x44010"
https://superkicks.in/product/gel-lyte-iii-0g-glacier-grey-cream/,GEL LYTE III 0G GLACIER GREY/CREAM,9999,Asics,"7, 8, 9, 10, 11",1201A295.021,"Classics, Footwear, New Arrivals, Sneakers","The GEL-LYTE™ III OG sneaker returns to its roots and reimagines them for the planet. It keeps your mind and body connected on walking the path towards creating a sound earth.
Constructed with leftover leather scraps for the upper, this shoe requires fewer chemicals and dyes for the tanning process. This process gives the iconic shape a neutral color palette.
Its classic tooling remains intact, while the GEL™ technology in the heel allows you to soften your impact with every step.","https://superkicks.in/wp-content/uploads/2021/08/Asics-All-white4-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/Asics-All-white5-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/Asics-All-white1-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/Asics-All-white2-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/Asics-All-white3-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/Asics-All-white1.jpg?x44010"
https://superkicks.in/product/sankuanz-classic-clog-white/,SANKUANZ CLASSIC CLOG WHITE,9995,Crocs,"4, 5, 6, 7, 8, 9, 10",206900-100,"Footwear, Slides and Sandals","SANKUANZ is a label renowned for its avant-garde approach to design, and it’s that angle that’s taken in its collaboration with Crocs.
It’s an evolution of the Chinese label’s “shoe for shoes” that debuted in 2018, and naturally it’s the classic Clog that gets the nod. This white pair has all the features you’d expect — comfy foam construction, jibbitz™ and heel straps — only there’s a chunky, detachable exterior should you need some extra protection.","https://superkicks.in/wp-content/uploads/2021/08/206900-100-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/206900-100-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/206900-100-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/206900-100-4.jpg?x44010"
https://superkicks.in/product/jurassic-park-classic-leather/,JURASSIC PARK CLASSIC LEATHER,9999,Reebok,"7, 8, 9, 10, 11",GY0570,"Classics, Footwear, Sneakers","COLORFUL SHOES INSPIRED BY JEFF GOLDBLUM’S CHARACTER IN JURASSIC PARK
Life finds a way. Inspired by the legendary Ian Malcolm, these shoes are chaos theory personified. Four Jurassic Park-themed prints decorate one side of the shoe with a classic Jurassic Park emboss on the other. An iconic quote and photo are featured on the sockliner.","https://superkicks.in/wp-content/uploads/2021/07/GY05703.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/GY05702.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/GY0570-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/GY05704.jpg?x44010"
https://superkicks.in/product/rudolf-dassler-legacy-suede-vtg-laundry-boys/,RUDOLF DASSLER LEGACY SUEDE VTG LAUNDRY BOYS,8999,Puma,"7, 8, 9, 10, 11",38116401,"Classics, Footwear, Sneakers","Since its release in 1968, the Suede has been the footwear of icons, finding new followers with every generation. The VTG edition is faithful to the original, channelling pure retro vibes. It’s part of the Rudolf Dassler Legacy collection, and the Laundry Boys range takes inspiration from PUMA’s founder and his humble beginnings as one of his mother’s “laundry boys”. The stand-out laundry label is a nod to his story, while the suede upper, textile lining and gold metal trinket add a dose of statement style, so you’ll exude on-trend confidence with every step you take.","https://superkicks.in/wp-content/uploads/2021/08/38116401-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/38116401-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/38116401-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/38116401-1.jpg?x44010"
https://superkicks.in/product/human-rights-now-classic-leather-2/,HUMAN RIGHTS NOW! CLASSIC LEATHER,6599,Reebok,"7, 8, 9, 10, 11",GY0707,"Classics, Footwear, Sneakers","THROWBACK RUNNING-INSPIRED KICKS THAT ARE PART OF THE HUMAN RIGHTS NOW! COLLECTION
Everyone has a right to life, liberty and security of person. Make this message known with these Classic Leather shoes. Contrast side stripes pop so you stand out from the crowd. Luxe details like the premium leather upper and folded edges elevate your game. The Human Rights Now! collection remembers the iconic 1988 HRN World Tour merch. Celebrating the return of the Reebok Human Rights Award.","https://superkicks.in/wp-content/uploads/2021/08/GY0707-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/GY0707-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/GY0707-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/08/GY0707-4.jpg?x44010"
https://superkicks.in/product/mirage-tech/,MIRAGE TECH,7999,Puma,"7, 8, 9, 10",38111805,"Footwear, Sneakers","Introducing the Mirage Tech. Its trippy colors, eye-catching layers, and futuristic elements take inspiration from the lights, energy, and atmosphere of EDM shows. Bold combos plus statement overlay details make for a head-turning look. This reimagined silhouette is inspired by illusions and visions – the space between what’s real and what your senses tell you. And it’s ready to transport you into a world of new realities.","https://superkicks.in/wp-content/uploads/2021/06/02-18.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/04-17.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/03-18.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/01-18.jpg?x44010"
https://superkicks.in/product/future-rider-twofold-sd/,FUTURE RIDER TWOFOLD SD,6999,Puma,"4, 5, 6, 7, 8, 9, 10",38105203,"Footwear, Sneakers","Step out in this iconic staple from the PUMA archives, outfitted with fresh colourblocking and lines for the fashion savvy. Our Future Rider Twofold Sneakers come equipped with an IMEVA midsole for superior rebound and comfort.","https://superkicks.in/wp-content/uploads/2021/06/03-19.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/04-18.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/02-19.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/01-copy.jpg?x44010"
https://superkicks.in/product/gel-lyte-iii-og-cream-putty/,GEL-LYTE III OG CREAM/PUTTY,8999,Asics,"7, 8, 9, 10, 11",1201A206.101,"Classics, Footwear, Sneakers","The GEL-LYTE™ III OG EARTH DAY sneaker emerges once again with its original shape and construction that it featured in the early 90s.
Replacing the retro textiles on the upper with recycled materials and eco-leather overlays, this shoe also features neutral hues that require less water, inks, and dyes for the coloring process.
Maintaining its split-tongue application that initially debuted on the GEL-LD RACER™ shoe, this offering incorporates its signature GEL™ technology cushioning unit in the heel to improve shock absorption and help deliver lasting comfort.
At least 50% of the primary material of the shoe’s upper are made with recycled materials.","https://superkicks.in/wp-content/uploads/2021/06/1201A206.101-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/1201A206.101-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/1201A206.101-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/1201A206.101-4.jpg?x44010"
https://superkicks.in/product/vivienne-westwood-gel-kayano-27-de/,VIVIENNE WESTWOOD GEL-KAYANO 27 DE,19999,Asics,"6, 7, 8, 9, 10, 11",1201A116.300,"Footwear, Sneakers","Vivienne Westwood’s latest installment with ASICS features a series of punk rock and new wave design applications that give the GEL-KAYANO® 27 running shoe a deconstructed finish.
The nonconformist fashion designer reconfigures the tech-infused upper with an intentionally unraveled aesthetic that’s met with rip-stop overlays, an exposed netting, and the brand’s Orb Saturn logo on the sides.
Additionally, the World of Westwood’s interpretation of the GEL-KAYANO® 27 sneaker is harmonized with its traditional tooling that’s packed with GEL® technology, and FLYTEFOAM® Propel cushioning.","https://superkicks.in/wp-content/uploads/2021/07/1201A116.300-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/1201A116.300-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/1201A116.300-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/1201A116.300-3.jpg?x44010"
https://superkicks.in/product/chuck-70-hi-archive-skate-print/,CHUCK 70 HI ARCHIVE SKATE PRINT,6999,Converse,"8, 9, 10, 11",170923C,"Footwear, Sneakers","Abstract neons and geometric shapes come together in this ripped-from-the-archives ’80s print. Coupled with crafted Chuck 70 features, like an OrthoLite cushioned midsole, vintage license plate, and a glossy rubber sidewall, this ’80s print is a radical addition to our ’70s icon.","https://superkicks.in/wp-content/uploads/2021/06/04-10.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/01-11.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/03-11.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/02-11.jpg?x44010"
https://superkicks.in/product/ward-checkerboard/,WARD CHECKERBOARD,4499,Vans,"7, 8, 9, 10, 11",71002470,"Classics, Footwear, Sneakers",Wear the first style to ever feature the iconic Vans side stripe with these Vans Ward skate shoes. This style features a nice and durable canvas fabric upper with the iconic waffle outsole.,"https://superkicks.in/wp-content/uploads/2021/05/wardcheck-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/05/wardcheck-2.jpg?x44010"
https://superkicks.in/product/bronze-56k-classic-leather/,BRONZE 56K CLASSIC LEATHER,9999,Reebok,"7, 8, 9, 10, 11",GZ3878,"Footwear, Sneakers","PREMIUM LEATHER SHOES WITH ELEVATED ACCENTS
Like OG Reebok shoes you uncovered from the archives, but with a sleek, luxe update. The supple leather upper feels buttery soft. Take comfort in every single step with a plush, cushioned midsole. Trainer level unlocked.","https://superkicks.in/wp-content/uploads/2021/06/GZ3878-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/GZ3878-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/GZ3878-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/GZ3878-4.jpg?x44010"
https://superkicks.in/product/mirage-mox-vision-blue-atoll/,MIRAGE MOX VISION BLUE ATOLL,7999,Puma,"4, 5, 6, 7, 8, 9, 10, 11",36860901,"Footwear, Sneakers","The Mirage Mox collection takes design cues from a 1970s pair of PUMA running shoes and transforms them with a textural contrast and funky futuristic elements. Inspired by illusions and the space between what’s real and otherworldly, it’s ready for new realities. With bold pops of colour, the Vision iteration features premium materials for a sophisticated silhouette that will have you rocking retro with cool confidence.","https://superkicks.in/wp-content/uploads/2021/06/01-22.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/03-23.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/02-23.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/04-22.jpg?x44010"
https://superkicks.in/product/chuck-taylor-all-star-hi-summer-daze/,CHUCK TAYLOR ALL STAR HI SUMMER DAZE,5999,Converse,"8, 9, 10, 11",170675C,"Footwear, Sneakers","Inspired by summer, we’ve updated classic canvas Chucks with a tonal, geometric sunrise graphic, plus an egret-colored midsole and toe cap to make it pop. The look is finished with unmistakable Chuck Taylor standbys, like the star ankle patch and diamond pattern outsole.","https://superkicks.in/wp-content/uploads/2021/06/02-8.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/04-7.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/01-8.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/03-8.jpg?x44010"
https://superkicks.in/product/luisa-via-roma-gel-kyrios/,LUISA VIA ROMA GEL-KYRIOS,15999,Asics,"8, 9, 10, 11",1201A402.301,"Footwear, Sneakers","Luxury fashion retailer, LuisaViaRoma reimagines the GEL-KYRIOS™ trainer with a high-energy look that’s inspired by thermal heat maps. The shoe’s overlays are rendered with prismatic hues that mirror the colouring software’s vibrant display. Meanwhile, the midsole’s foam is accented with a blended pattern that’s unique to each design. This shoe also features FLYTEFOAM™ Propel cushioning and GEL™ technology inserts underfoot. By working in unison, these materials create advanced shock absorption in every step.","https://superkicks.in/wp-content/uploads/2021/07/1201A402_301-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/1201A402.301-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/1201A402_301-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/1201A402.301-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/1201A402.301-1.jpg?x44010"
https://superkicks.in/product/mr-doodle-ralph-sampson/,MR DOODLE RALPH SAMPSON,7999,Puma,"7, 8, 9, 10",38053901,"Classics, Footwear, Sneakers","Inspired by and designed after four-time All-Star, NBA Rookie of the Year, Houston Rockets alumni and Hall-of-Famer, Ralph Sampson, these clean, classic, court-ready kicks combine sportstyle with modern urban fashion. In celebration of his legacy, PUMA is bringing this signature shoe back from the archives – this time in collaboration with Mr Doodle, a London-based artist known for his “graffiti spaghetti” designs. Utilising a continuous line scribble graphic technique, in cool colour combinations and with street-ready swagger, you’ll look fierce, fun and fresh.","https://superkicks.in/wp-content/uploads/2021/05/380539_2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/05/380539_1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/05/380539_3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/05/380539_4.jpg?x44010"
https://superkicks.in/product/jordan-why-notzer0-4-pf-hyper-pink/,JORDAN WHY NOT?Zer0.4 PF HYPER PINK,11495,Nike,"7, 8, 9, 10, 11",CQ4231-102,"Basketball, Footwear, Sneakers","Speed is Russell Westbrook’s not-so-secret weapon. He continually out-hustles the competition, building momentum and muscling his way onto the highlight reel. Cue the Jordan Why Not? Zer0.4, the first to feature double-stacked Zoom in the forefoot. It’s an extra-responsive cushioning system that’s designed to help him transform speed into force and focus his attack.","https://superkicks.in/wp-content/uploads/2021/07/CQ4231-102-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/CQ4231-102-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/CQ4231-102-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/CQ4231-102-2.jpg?x44010"
https://superkicks.in/product/wmns-sb-blzr-court-skate-light-citron/,WMN’S SB BLZR COURT SKATE LIGHT CITRON,4995,Nike,"5-5, 6, 6-5, 7-5",CV1658-700,"Footwear, Sneakers",N/A,"https://superkicks.in/wp-content/uploads/2021/07/CV1658-700-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/CV1658-700-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/CV1658-700-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/CV1658-700-1.jpg?x44010"
https://superkicks.in/product/cosmic-unity-game-royal/,COSMIC UNITY GAME ROYAL,13495,Nike,"6, 7, 8, 9",DM4426-400,"Basketball, Footwear, Sneakers","The Nike Cosmic Unity (Team) is trash that helps keep you fresh, giving you back the energy you need to let your game do the talking when it counts. We built a sleek and comfortable silhouette with sustainability in mind. It’s made from at least 25% recycled material by weight and comes equipped with a partially recycled Air Zoom Strobel designed to help you be efficient off the dribble or effective on defence. This is trash, transformed into a tool for basketball players to get a little more out of their game, while taking a little less from the planet.","https://superkicks.in/wp-content/uploads/2021/07/DM4426-400-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/DM4426-400-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/DM4426-400-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/DM4426-400-1.jpg?x44010"
https://superkicks.in/product/eightyone-premier-road-plus-vi/,EIGHTYONE PREMIER ROAD PLUS VI,9999,Reebok,"7, 8, 9",GZ8609,"Footwear, Sneakers","“REEBOK EIGHTYONE”, A SPECIAL COLLECTION FROM TOKYO WITH KOHEI OHKITA FROM “VAINL ARCHIVE” AS A DESIGNER

RETRO SHOES UPDATED FOR TODAY’S LIFESTYLE

Tap into the ebb and flow of city streets in these Reebok Premier Road Plus VI Shoes. Synthetic overlays on the upper crawl in sinuous lines to create a fluid design. DMX foam lets you glide forward in cushioned comfort.","https://superkicks.in/wp-content/uploads/2021/07/GZ8609-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/12.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/11.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/10.jpg?x44010"
https://superkicks.in/product/power-rangers-club-c-legacy-triceratops-zord/,POWER RANGERS CLUB C LEGACY ‘TRICERATOPS ZORD’,9999,Reebok,"7, 8, 9, 10, 11",GX2826,"Footwear, Sneakers","COLLECTIBLE SHOES INSPIRED BY THE POWER RANGERS
Power up your Triceratops Zord in these Reebok shoes. Made for fans of the Power Rangers, they channel the power of the Triceratops Zord with colors and materials inspired by the battle vehicle. Silver metallic pops represent the Zord’s horns, and sockliner graphics are based on the show.","https://superkicks.in/wp-content/uploads/2021/06/GX2826-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/GX2826-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/GX2826-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/GX2826-3.jpg?x44010"
https://superkicks.in/product/cruise-rider-qq-w/,CRUISE RIDER QQ W,6999,Puma,"4, 5, 6",37507301,"Footwear, Sneakers","Make waves in the Cruiser Rider Ocean Queen. A beachy colour palette will have you dreaming of summer, while the chunky silhouette makes a style statement that can’t be overlooked.","https://superkicks.in/wp-content/uploads/2021/04/375073-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/04/375073-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/04/375073-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/04/375073.jpg?x44010"
https://superkicks.in/product/rs-2k-internet-exploring-2/,RS-2K INTERNET EXPLORING,9999,Puma,"4, 5, 6, 7, 8, 9, 10, 11",37330921,"Footwear, Sneakers","Experience a paradigm shift in athletic technology. Our RS-2K Internet Exploring is delves into today’s digital narratives in physical form. The RS-2K family of design represents a true renaissance of style and innovation in sportswear, featuring bright splashes of colour and futuristic shapes to deliver high-impact designs that redefine the market.","https://superkicks.in/wp-content/uploads/2021/06/03-17.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/01-17.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/04-16.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/02-17.jpg?x44010"
https://superkicks.in/product/jordan-why-not-zer0-4-pf-2/,JORDAN ‘ WHY NOT? ‘ ZER0.4 PF,11495,Nike,"7, 8, 9, 10",DD4886-400,"Basketball, Footwear, Sneakers","Speed is Russell Westbrook’s not-so-secret weapon. He out-hustles the competition, building momentum and muscling his way onto the highlight reel. Cue the Jordan “Why Not?” Zer0.4, the first to feature double-stacked Zoom in the forefoot. It’s an extra-responsive cushioning system that’s designed to help him transform speed into force and focus his attack. This PF version uses an extra-durable outsole that’s ideal for outdoor courts.","https://superkicks.in/wp-content/uploads/2021/07/DD4886-400-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/DD4886-400-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/DD4886-400-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/07/DD4886-400-1.jpg?x44010"
https://superkicks.in/product/mr-doodle-oslo-maja/,MR DOODLE OSLO MAJA,7999,Puma,"4, 5, 6",37579101,"Footwear, Sneakers","Inspired by the 1952 Olympic Games in Oslo and named accordingly, these cool kicks represent history – but they’ve been reimagined for the future. Created in collaboration with Sam Cox, a London-based artist known for his “graffiti spaghetti” drawings, they’re covered in standout scribbles. A continuous line creation, with lightweight tooling and a platform silhouette, your look will be lifted in more ways than one.","https://superkicks.in/wp-content/uploads/2021/05/37579101_2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/05/37579101_3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/05/37579101_1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/05/37579101_4.jpg?x44010"
https://superkicks.in/product/disc-rebirth/,DISC REBIRTH,11999,Puma,"7, 8, 9, 10, 11",19393401,"Basketball, Footwear, Sneakers","The Disc Rebirth marks the 30th anniversary of the PUMA Disc System. We’ve grabbed design details from the original and combined it with modern performance technology to bring the disc back on court in a bigger and better way. Rest assured, you’ll be shooting hoops in pure PUMA style.","https://superkicks.in/wp-content/uploads/2021/05/01-9.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/05/04-10.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/05/03-9.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/05/02-9.jpg?x44010"
https://superkicks.in/product/mirage-mox-vision-apricot-blush/,MIRAGE MOX VISION APRICOT BLUSH,7999,Puma,"4, 5, 6, 7, 8, 9, 10, 11",36860902,"Footwear, Sneakers","The Mirage Mox collection takes design cues from a 1970s pair of PUMA running shoes and transforms them with a textural contrast and funky futuristic elements. Inspired by illusions and the space between what’s real and otherworldly, it’s ready for new realities. With bold pops of colour, the Vision iteration features premium materials for a sophisticated silhouette that will have you rocking retro with cool confidence.","https://superkicks.in/wp-content/uploads/2021/06/02-24.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/03-24.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/01-23.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/04-23.jpg?x44010"
https://superkicks.in/product/danielle-guizio-club-c-85/,DANIELLE GUIZIO CLUB C 85,9999,Reebok,"4, 5, 6, 7, 8",GZ3035,"Classics, Footwear, Sneakers","VINTAGE-INSPIRED SHOES DESIGNED IN COLLABORATION WITH DANIELLE GUIZIO
NYC-based designer Danielle Guizio’s label reimagines ’80s and ’90s sport styles and updates them with a modern aesthetic. Feel inspired every time you lace up these statement Club C 85 shoes from Reebok and Guizio. They come with two lace options and flash an empowering quote on the tongue. The premium leather and suede upper shows off a luxe look and feel.","https://superkicks.in/wp-content/uploads/2021/06/guizio-55.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/guizio-33.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/GZ3035-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/guizio-44.jpg?x44010"
https://superkicks.in/product/future-rider-twofold-black/,FUTURE RIDER TWOFOLD BLACK,6999,Puma,"4, 5, 6, 7, 8, 9, 10, 11",38105201,"Footwear, Sneakers","Step out in this iconic staple from the PUMA archives, outfitted with fresh colourblocking and lines for the fashion savvy. Our Future Rider Twofold Trainers come equipped with an IMEVA midsole for superior rebound and comfort.","https://superkicks.in/wp-content/uploads/2021/06/04-19.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/01-19.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/03-20.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/02-20.jpg?x44010"
https://superkicks.in/product/cruise-rider/,CRUISE RIDER,6999,Puma,"4, 5, 6",37507202,"Footwear, Sneakers","Introducing the Cruise Rider. This playful kick is a step above the rest with fun colorblocking, a dynamic material mix, and a stacked outsole.
Inspired by the beauty of vintage cars, these trainers feature a playful stacked outsole and draw on unique colour combinations to create an exclusive look. Meanwhile, the IMEVA midsole provides lightweight comfort for happy feet.","https://superkicks.in/wp-content/uploads/2021/04/37507202-1.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/04/37507202-3.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/04/37507202-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/04/37507202-4.jpg?x44010"
https://superkicks.in/product/chuck-70-hi-archive-paint-splatter-egret/,CHUCK 70 HI ARCHIVE PAINT SPLATTER EGRET,5999,Converse,"8, 9, 10, 11",170802C,"Classics, Footwear, Sneakers","Express your style with archival paint splatter prints across the canvas and midsole of the best ever Chuck 70. Made with durable, premium canvas and vintage-inspired details, this sneaker is a work of art.","https://superkicks.in/wp-content/uploads/2021/06/01-6.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/03-6.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/04-5.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/06/02-6.jpg?x44010"
https://superkicks.in/product/mirage-mox/,MIRAGE MOX,7999,Puma,"6, 7, 8, 9, 10, 11",37516701,"Footwear, Sneakers","The Mirage Mox takes design cues from a 1970s pair of PUMA running shoes and transforms them with textural contrasts, pops of colour and funky futuristic elements. Inspired by illusions and the space between what’s real and otherworldly, this seasonal iteration features premium materials for a sophisticated silhouette that will have you rocking retro with cool confidence.","https://superkicks.in/wp-content/uploads/2021/04/375167-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/04/375167.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/04/375167-4.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/04/375167-3.jpg?x44010"
https://superkicks.in/product/electrove-2/,ELECTROVE 2,10299,Fila,"4, 5, 6",11008860,"Footwear, Sneakers",N/A,"https://superkicks.in/wp-content/uploads/2021/03/electrolove-2.jpg?x44010, https://superkicks.in/wp-content/uploads/2021/03/electrolove-1.jpg?x44010"
